pair,category,metric_a,metric_b,metric_c,mi,network
"('INSUFFANESTH', 'MINVOLSET')",no_edge,0.1376733408050118,0.22812825260854339,0.08187879991967717,0.0002904936468489869,alarm
"('INSUFFANESTH', 'PAP')",no_edge,0.01118001354587883,0.02400083811333896,0.11696978071078057,0.0002527358704849103,alarm
"('INSUFFANESTH', 'PCWP')",no_edge,0.6767759031470675,0.5923155374781618,0.042439616616883,0.0007949073465070358,alarm
"('INSUFFANESTH', 'PRESS')",no_edge,1.1500539401784318,0.7117236053112466,0.03523306358853362,0.0013204802796093137,alarm
"('INSUFFANESTH', 'PULMEMBOLUS')",no_edge,0.3917292460589109,0.8409498056812234,0.0,0.0009427286173748772,alarm
"('INSUFFANESTH', 'PVSAT')",no_edge,0.41070474533934814,0.4685616209520019,0.35076172878368594,0.000794665546551286,alarm
"('INSUFFANESTH', 'SAO2')",no_edge,0.46253626865258646,0.4982326987069554,0.3386334809416848,0.0007020392575951863,alarm
"('INSUFFANESTH', 'SHUNT')",no_edge,0.06354323554115698,0.12003765217253969,0.0,7.62410527585522e-07,alarm
"('INSUFFANESTH', 'STROKEVOLUME')",no_edge,0.465194990204328,0.4996656111163973,0.21852435037912477,0.00021883216735267552,alarm
"('INSUFFANESTH', 'TPR')",no_edge,1.1046173742670917,0.7033830567586827,0.9253618574455635,0.002483115035455674,alarm
"('INSUFFANESTH', 'VENTALV')",no_edge,0.8521420194924886,0.6465615387680168,0.3698260492678448,0.001117671422785474,alarm
"('INSUFFANESTH', 'VENTLUNG')",no_edge,0.5871957513575103,0.5576337027972109,0.11243546442466068,0.00027925521779167094,alarm
"('INSUFFANESTH', 'VENTMACH')",no_edge,0.4592635205939221,0.496457548538963,0.07664645608266785,0.00022378748057949246,alarm
"('INSUFFANESTH', 'VENTTUBE')",no_edge,0.6681388368646031,0.5892103056410428,0.2956109772139178,0.0005711227553895516,alarm
"('INTUBATION', 'KINKEDTUBE')",no_edge,0.1969071673297667,0.3970593049649819,0.10818971801164812,0.00016239758127894587,alarm
"('INTUBATION', 'LVEDVOLUME')",no_edge,0.589803950566415,0.5432387741341284,0.2532017071630234,0.0021119843074323547,alarm
"('INTUBATION', 'LVFAILURE')",no_edge,0.21807417109313448,0.4397421382840885,0.09588188863468168,0.0017017678001706622,alarm
"('INTUBATION', 'MINVOL')",mec_edge,0.7324642056130061,0.596285699055831,1.8047251014450562e-12,0.09897297378406635,alarm
"('INTUBATION', 'MINVOLSET')",no_edge,0.10757722549977566,0.17825821855007704,0.1073230725461799,0.0004972410883920904,alarm
"('INTUBATION', 'PAP')",no_edge,0.041276128851114924,0.08323247576773825,0.3042402660526965,0.000881773321282601,alarm
"('INTUBATION', 'PCWP')",no_edge,0.6466797878418312,0.5659753610177833,0.46274768849522546,0.003616413431284623,alarm
"('INTUBATION', 'PRESS')",mec_edge,1.1199578248731958,0.6930982913650308,0.001630774579107264,0.01983276920242129,alarm
"('INTUBATION', 'PULMEMBOLUS')",no_edge,0.42182536136414717,0.8506022765507071,0.1296528053584142,0.0008837459331018328,alarm
"('INTUBATION', 'PVSAT')",no_edge,0.3806086300341117,0.4342258000689778,0.02842058331941773,0.009406020508503601,alarm
"('INTUBATION', 'SAO2')",no_edge,0.43244015334735036,0.46581390311108767,0.0010138471814456463,0.011450641070337516,alarm
"('INTUBATION', 'SHUNT')",pc_solved,0.03344712023592061,0.06318396837775282,0.9013325954500414,0.10573509014555302,alarm
"('INTUBATION', 'STROKEVOLUME')",no_edge,0.43509887489909205,0.4673393948783091,0.3878854048575614,0.0014551466995014958,alarm
"('INTUBATION', 'TPR')",no_edge,1.0745212589618554,0.6842188664488894,0.0987274893834792,0.0008068712420048058,alarm
"('INTUBATION', 'VENTALV')",pc_solved,0.8220459041872521,0.6237261543161593,6.056590471507051e-09,0.145765351317916,alarm
"('INTUBATION', 'VENTLUNG')",mec_edge,0.5570996360522745,0.5290527599367223,7.664301887572432e-07,0.018092697168037727,alarm
"('INTUBATION', 'VENTMACH')",no_edge,0.42916740528868585,0.46392406186956414,0.11923059166596361,0.0015170280447116607,alarm
"('INTUBATION', 'VENTTUBE')",no_edge,0.6380427215593667,0.5626695025636133,0.0944063212310936,0.0018083724669972108,alarm
"('KINKEDTUBE', 'LVEDVOLUME')",no_edge,0.7867111178961816,0.7246000690113844,0.14172796802763377,0.0001258259241087127,alarm
"('KINKEDTUBE', 'LVFAILURE')",no_edge,0.021167003763367553,0.07079109715198055,0.0,0.00040018635154081064,alarm
"('KINKEDTUBE', 'MINVOL')",no_edge,0.929371372942773,0.7565842187931462,0.002700487050384401,0.009033279681843323,alarm
"('KINKEDTUBE', 'MINVOLSET')",no_edge,0.3044843928295423,0.5045384391532695,0.09994227129471678,0.00040510450934481274,alarm
"('KINKEDTUBE', 'PAP')",no_edge,0.15563103847865184,0.3423188768167316,0.0018854306988658198,0.00023799813168877589,alarm
"('KINKEDTUBE', 'PCWP')",no_edge,0.8435869551715975,0.7383088825097395,0.06536477996164025,0.00011102102935041727,alarm
"('KINKEDTUBE', 'PRESS')",pc_solved,1.3168649922029627,0.8149564704881971,0.0036361066659891064,0.026507644638426732,alarm
"('KINKEDTUBE', 'PULMEMBOLUS')",no_edge,0.22491819403438051,0.7522182120405456,0.0,0.0004923863817418439,alarm
"('KINKEDTUBE', 'PVSAT')",no_edge,0.5775157973638786,0.6588717106607083,0.0009721931452301864,0.010067653282703433,alarm
"('KINKEDTUBE', 'SAO2')",no_edge,0.6293473206771171,0.6779174634637557,0.0015033623756274042,0.008809824193053286,alarm
"('KINKEDTUBE', 'SHUNT')",no_edge,0.23035428756568743,0.4351554907737348,0.0,0.0010983217488507377,alarm
"('KINKEDTUBE', 'STROKEVOLUME')",no_edge,0.6320060422288587,0.6788372445301544,0.17437089028014296,0.000583606786015909,alarm
"('KINKEDTUBE', 'TPR')",no_edge,1.2714284262916222,0.8096027038577474,0.5969788841843641,0.0017839071149400657,alarm
"('KINKEDTUBE', 'VENTALV')",no_edge,1.0189530715170192,0.773129185959886,0.0023640394280477674,0.010511919845911533,alarm
"('KINKEDTUBE', 'VENTLUNG')",mec_edge,0.7540068033820411,0.7160467437514237,0.00025657354768463393,0.013520653919130439,alarm
"('KINKEDTUBE', 'VENTMACH')",no_edge,0.6260745726184525,0.6767780012720856,0.07628924731871911,0.0005424920192537742,alarm
"('KINKEDTUBE', 'VENTTUBE')",no_edge,0.8349498888891334,0.7363156459156948,0.3103641068063552,0.0009178514310323287,alarm
"('LVEDVOLUME', 'LVFAILURE')",mec_edge,0.8078781216595494,0.7440959322816483,0.00030373791477299124,0.1360747775657692,alarm
"('LVEDVOLUME', 'MINVOL')",no_edge,0.1426602550465914,0.11613710165774856,0.02179263465804615,0.00019264779638487883,alarm
"('LVEDVOLUME', 'MINVOLSET')",no_edge,0.48222672506663944,0.4441547987739666,0.04344992725199637,0.0009091713966924153,alarm
"('LVEDVOLUME', 'PAP')",no_edge,0.6310800794175301,0.581256141797652,0.06897519282145037,0.00031472479602568,alarm
"('LVEDVOLUME', 'PCWP')",mec_edge,0.05687583727541623,0.049777839265042124,0.6080783343719369,0.616892007608117,alarm
"('LVEDVOLUME', 'PRESS')",no_edge,0.5301538743067811,0.3280915908455609,0.28340493702181585,0.004404583836439607,alarm
"('LVEDVOLUME', 'PULMEMBOLUS')",no_edge,1.0116293119305624,0.9317609126957304,0.28647847009269234,0.0007906000703959137,alarm
"('LVEDVOLUME', 'PVSAT')",no_edge,0.20919532053230316,0.19267929516482224,0.3628167018199474,0.0006633008626771852,alarm
"('LVEDVOLUME', 'SAO2')",no_edge,0.1573637972190649,0.14493988419758852,0.07423657193721567,0.0016716102805148705,alarm
"('LVEDVOLUME', 'SHUNT')",no_edge,0.5563568303304942,0.512432312804344,0.014499585996839315,0.000355917191793495,alarm
"('LVEDVOLUME', 'STROKEVOLUME')",no_edge,0.15470507566732317,0.14249106940897094,2.9661327665741638e-43,0.1256937758141691,alarm
"('LVEDVOLUME', 'TPR')",no_edge,0.48471730839544036,0.30865161999578294,0.6455439934398293,0.0013927848370592494,alarm
"('LVEDVOLUME', 'VENTALV')",no_edge,0.2322419536208371,0.17621325021503936,0.008494298557072621,0.0008635354116179501,alarm
"('LVEDVOLUME', 'VENTLUNG')",no_edge,0.032704314514140576,0.030122300314362256,0.22753116183973532,0.0028322709798569877,alarm
"('LVEDVOLUME', 'VENTMACH')",no_edge,0.1606365452777292,0.14795424793952555,0.4271350555309644,0.00447188266115003,alarm
"('LVEDVOLUME', 'VENTTUBE')",no_edge,0.04823877099295171,0.042540231808535084,0.311965513614575,0.003462920857021725,alarm
"('LVFAILURE', 'MINVOL')",no_edge,0.9505383767061408,0.7738158890088859,0.18691818419425144,0.00046249973138806286,alarm
"('LVFAILURE', 'MINVOLSET')",no_edge,0.3256513965929101,0.5396127066422424,0.04944654655459402,0.001051080451143097,alarm
"('LVFAILURE', 'PAP')",no_edge,0.17679804224201934,0.38887684510302206,0.8854981360175243,0.0028050745570363383,alarm
"('LVFAILURE', 'PCWP')",no_edge,0.8647539589349655,0.7568342838318028,0.0015643899040437,0.1068278853463095,alarm
"('LVFAILURE', 'PRESS')",no_edge,1.3380319959663303,0.8280559049632125,0.16732613401181942,0.001900814816576485,alarm
"('LVFAILURE', 'PULMEMBOLUS')",no_edge,0.20375119027101285,0.7333411386825882,0.0,0.00044476686308957125,alarm
"('LVFAILURE', 'PVSAT')",no_edge,0.5986828011272463,0.683020556532615,0.027124769167242824,3.633166563593148e-05,alarm
"('LVFAILURE', 'SAO2')",no_edge,0.6505143244404845,0.7007180395986493,0.15396280865645118,0.0002328877907738676,alarm
"('LVFAILURE', 'SHUNT')",no_edge,0.251521291329055,0.47514145330213414,0.0,6.21659262097507e-05,alarm
"('LVFAILURE', 'STROKEVOLUME')",pc_solved,0.6531730459922263,0.701572708354218,0.020905543635003326,0.0781608875065687,alarm
"('LVFAILURE', 'TPR')",no_edge,1.2925954300549893,0.823081137346428,0.31689974631907314,0.00038242133383928345,alarm
"('LVFAILURE', 'VENTALV')",no_edge,1.0401200752803863,0.7891896197975486,0.14449852523485873,0.00027846259968886643,alarm
"('LVFAILURE', 'VENTLUNG')",no_edge,0.7751738071454086,0.7361481063011379,0.19862824567679982,0.0020637405416657414,alarm
"('LVFAILURE', 'VENTMACH')",no_edge,0.6472415763818202,0.6996592411856908,0.14318997258164828,0.0038516139436942064,alarm
"('LVFAILURE', 'VENTTUBE')",no_edge,0.8561168926525008,0.754982150643134,0.09396095779187008,0.0024116796635356673,alarm
"('MINVOL', 'MINVOLSET')",no_edge,0.6248869801132307,0.5087090494147262,0.02424069129788441,0.07286392688787802,alarm
"('MINVOL', 'PAP')",no_edge,0.7737403344641216,0.6298878398262558,0.713016216498337,0.0035915831597037344,alarm
"('MINVOL', 'PCWP')",no_edge,0.08578441777117507,0.06983552387515385,0.4745589051119763,0.0008047647775429496,alarm
"('MINVOL', 'PRESS')",no_edge,0.38749361926018966,0.23980471358776148,4.327047063211388e-08,0.04243366440549075,alarm
"('MINVOL', 'PULMEMBOLUS')",no_edge,1.1542895669771533,0.9396860025150183,0.18447285627198823,0.0014650341447797434,alarm
"('MINVOL', 'PVSAT')",no_edge,0.3518555755788945,0.2864391819326705,7.767488481724978e-08,0.34339599952875727,alarm
"('MINVOL', 'SAO2')",no_edge,0.3000240522656563,0.2442440877900194,3.046449194402316e-07,0.3102042323925,alarm
"('MINVOL', 'SHUNT')",no_edge,0.6990170853770858,0.5690570108572193,0.05850513508661963,0.038236951502207864,alarm
"('MINVOL', 'STROKEVOLUME')",no_edge,0.2973653307139146,0.2420796712534485,0.02138900069429328,0.0024549588476863848,alarm
"('MINVOL', 'TPR')",no_edge,0.3420570533488487,0.2178103851842964,0.8125271423462797,0.007476270801438648,alarm
"('MINVOL', 'VENTALV')",no_edge,0.08958169857424586,0.06796998569570908,1.3526410759861268e-93,0.5437101373430662,alarm
"('MINVOL', 'VENTLUNG')",mec_edge,0.17536456956073193,0.14276108531833648,7.1621652190957176e-34,0.4316511415443784,alarm
"('MINVOL', 'VENTMACH')",no_edge,0.30329680032432027,0.2469083720636257,6.276808851448692e-32,0.1296405117516514,alarm
"('MINVOL', 'VENTTUBE')",no_edge,0.0944214840536397,0.07686680139911234,3.3040040779736796e-54,0.28505342238516546,alarm
"('MINVOLSET', 'PAP')",no_edge,0.1488533543508906,0.2466538214619458,0.027457802430115835,0.002499260518807973,alarm
"('MINVOLSET', 'PCWP')",no_edge,0.539102562342056,0.4718235718568411,0.15341436841050504,0.0005062667413253882,alarm
"('MINVOLSET', 'PRESS')",no_edge,1.0123805993734207,0.6265229351080868,3.891212152038072e-05,0.036127935303315546,alarm
"('MINVOLSET', 'PULMEMBOLUS')",no_edge,0.5294025868639228,0.8772336485882152,0.406818254859254,0.0015567927025620792,alarm
"('MINVOLSET', 'PVSAT')",no_edge,0.2730314045343364,0.31149393556119126,2.493385052051276e-19,0.06303086068444062,alarm
"('MINVOLSET', 'SAO2')",no_edge,0.32486292784757465,0.3499343602240022,1.4067832968190604e-16,0.05889180351944452,alarm
"('MINVOLSET', 'SHUNT')",no_edge,0.07413010526385477,0.12283548347593357,0.14108631642193223,0.0014401149264126022,alarm
"('MINVOLSET', 'STROKEVOLUME')",no_edge,0.3275216493993163,0.35179077278772725,0.11562588184205336,0.0025682240705659012,alarm
"('MINVOLSET', 'TPR')",no_edge,0.9669440334620802,0.6157173205992638,0.7932904280221484,0.0044728522546188115,alarm
"('MINVOLSET', 'VENTALV')",no_edge,0.7144686786874765,0.5421020882984385,0.09506997631949246,0.0729449461675915,alarm
"('MINVOLSET', 'VENTLUNG')",no_edge,0.4495224105524989,0.42689145094665326,0.012830742959209494,0.07537424698745654,alarm
"('MINVOLSET', 'VENTMACH')",mec_edge,0.32159017978891036,0.34763456084153804,0.8546144460052053,0.3298804235276297,alarm
"('MINVOLSET', 'VENTTUBE')",no_edge,0.530465496059591,0.46780058248378387,0.03152424808120829,0.20361896077629063,alarm
"('PAP', 'PCWP')",no_edge,0.6879559166929463,0.602100306264472,0.12972337144824675,0.0004029758201571053,alarm
"('PAP', 'PRESS')",no_edge,1.161233953724311,0.7186424803920682,0.007517746698955576,0.007564991493310708,alarm
"('PAP', 'PULMEMBOLUS')",pc_solved,0.38054923251303224,0.8370385953904677,5.110711513312207e-10,0.014942029775679804,alarm
"('PAP', 'PVSAT')",no_edge,0.4218847588852269,0.48131658745474815,0.12889505340146312,0.0018670537528587931,alarm
"('PAP', 'SAO2')",no_edge,0.4737162821984652,0.5102755344758567,0.44574873439815665,0.0009080688454844339,alarm
"('PAP', 'SHUNT')",no_edge,0.07472324908703587,0.14115748602858022,0.4137147188426135,0.0018348314364020901,alarm
"('PAP', 'STROKEVOLUME')",no_edge,0.4763750037502068,0.511674055786529,0.08740319669700425,0.0016509595479416283,alarm
"('PAP', 'TPR')",no_edge,1.1157973878129703,0.7105021119950912,0.035286427755000016,0.0025333060076225614,alarm
"('PAP', 'VENTALV')",no_edge,0.8633220330383673,0.6550443580590732,0.879626657702362,0.0035332703122078046,alarm
"('PAP', 'VENTLUNG')",no_edge,0.5983757649033894,0.5682508646831722,0.8984551779842953,0.006495965405862848,alarm
"('PAP', 'VENTMACH')",no_edge,0.4704435341398008,0.5085429893996732,0.3241098300811751,0.004545296104532439,alarm
"('PAP', 'VENTTUBE')",no_edge,0.6793188504104817,0.5990696025939801,0.2485380969059235,0.002743958589505279,alarm
"('PCWP', 'PRESS')",no_edge,0.4732780370313645,0.2928933496617828,0.04485464243028692,0.0027294684697487283,alarm
"('PCWP', 'PULMEMBOLUS')",no_edge,1.0685051492059785,0.9351577070151554,0.3279158318470208,0.0010097242178803405,alarm
"('PCWP', 'PVSAT')",no_edge,0.2660711578077196,0.23286597544544824,0.43306335126159257,0.0010151546450307934,alarm
"('PCWP', 'SAO2')",no_edge,0.21423963449448125,0.18750292920394926,0.1844387164303798,0.002271358692990201,alarm
"('PCWP', 'SHUNT')",no_edge,0.6132326676059108,0.5367023787683977,0.11461017616283142,0.0005052852412698802,alarm
"('PCWP', 'STROKEVOLUME')",no_edge,0.2115809129427395,0.18517601112426935,6.762706173019365e-38,0.10038667000687031,alarm
"('PCWP', 'TPR')",no_edge,0.4278414711200238,0.27243500670465587,0.6410974939161938,0.0015071720730384514,alarm
"('PCWP', 'VENTALV')",no_edge,0.17536611634542076,0.13305879001201637,0.34413421714454684,0.0015969868345227824,alarm
"('PCWP', 'VENTLUNG')",no_edge,0.08958015178955714,0.07840071655606273,0.4287858689384457,0.0016828427191635477,alarm
"('PCWP', 'VENTMACH')",no_edge,0.21751238255314553,0.1903672444320538,0.09087697694194341,0.0017421768146756202,alarm
"('PCWP', 'VENTTUBE')",no_edge,0.008637066282464634,0.007559176580524187,0.7678764305949666,0.0026899789126310393,alarm
"('PRESS', 'PULMEMBOLUS')",no_edge,1.5417831862373428,0.9541495834072373,0.1142943819633798,0.0038726614645793736,alarm
"('PRESS', 'PVSAT')",no_edge,0.7393491948390841,0.45755442953675524,1.378452917086884e-06,0.02181718544547021,alarm
"('PRESS', 'SAO2')",no_edge,0.6875176715258458,0.4254779178597912,0.01059020951897011,0.016884345729526747,alarm
"('PRESS', 'SHUNT')",no_edge,1.0865107046372753,0.6723991709412577,0.12142697875115863,0.0035228528669155254,alarm
"('PRESS', 'STROKEVOLUME')",no_edge,0.6848589499741039,0.42383253861085735,0.0027404292801593844,0.0018072043575906426,alarm
"('PRESS', 'TPR')",no_edge,0.04543656591134071,0.028118921533683765,0.34190575512359933,0.0035920959862891164,alarm
"('PRESS', 'VENTALV')",no_edge,0.29791192068594397,0.1843660882748691,2.687117045347443e-09,0.04085657824645006,alarm
"('PRESS', 'VENTLUNG')",no_edge,0.5628581888209213,0.3483310177298563,1.411147985191556e-10,0.04316896377588314,alarm
"('PRESS', 'VENTMACH')",no_edge,0.6907904195845103,0.427503294206249,7.722561250151733e-12,0.07831696987575634,alarm
"('PRESS', 'VENTTUBE')",pc_solved,0.4819151033138296,0.29823849369295236,1.611629797845431e-19,0.14092162278558382,alarm
"('PULMEMBOLUS', 'PVSAT')",no_edge,0.802433991398259,0.9154746225439603,0.09216245570462012,0.0006567330517054867,alarm
"('PULMEMBOLUS', 'SAO2')",no_edge,0.8542655147114974,0.9201938132265332,0.6218391555438927,0.0006332835387491392,alarm
"('PULMEMBOLUS', 'SHUNT')",mec_edge,0.4552724816000678,0.8600418175848356,0.574851087841875,0.010500064686299637,alarm
"('PULMEMBOLUS', 'STROKEVOLUME')",no_edge,0.856924236263239,0.9204217182236967,0.037349062234306674,0.0006209710052812664,alarm
"('PULMEMBOLUS', 'TPR')",no_edge,1.4963466203260025,0.9528230175392268,0.12752796405490519,0.00015255218138716074,alarm
"('PULMEMBOLUS', 'VENTALV')",no_edge,1.2438712655513997,0.9437855440613235,0.05971583259054558,0.0008341239488722863,alarm
"('PULMEMBOLUS', 'VENTLUNG')",no_edge,0.9789249974164215,0.9296415544698187,0.04365660217181952,0.002374071060214634,alarm
"('PULMEMBOLUS', 'VENTMACH')",no_edge,0.8509927666528327,0.9199114752473689,0.738665635261113,0.001992745531868966,alarm
"('PULMEMBOLUS', 'VENTTUBE')",no_edge,1.0598680829235139,0.9346638192880569,0.23592826935967925,0.0010376435932500962,alarm
"('PVSAT', 'SAO2')",pc_solved,0.05183152331323829,0.0558316428107909,1.884107368233114e-83,0.48848283370183265,alarm
"('PVSAT', 'SHUNT')",no_edge,0.34716150979819094,0.3960669108626446,0.00025770246831023473,0.00907966968719192,alarm
"('PVSAT', 'STROKEVOLUME')",no_edge,0.054490244864979887,0.05852793360561226,0.1442870610057476,0.003577568914423684,alarm
"('PVSAT', 'TPR')",no_edge,0.6939126289277436,0.44186013856833717,0.01784652426175304,0.0008247588488997162,alarm
"('PVSAT', 'VENTALV')",mec_edge,0.4414372741531404,0.33493990052972533,5.564626271163225e-05,0.48234205183186163,alarm
"('PVSAT', 'VENTLUNG')",no_edge,0.17649100601816248,0.16760566296466956,2.470017699395887e-13,0.32274830921311015,alarm
"('PVSAT', 'VENTMACH')",no_edge,0.04855877525457397,0.052491368118601105,1.2671187120669941e-34,0.1168723136867312,alarm
"('PVSAT', 'VENTTUBE')",no_edge,0.25743409152525487,0.22702290509234063,1.0261772430453637e-24,0.226704969500179,alarm
"('SAO2', 'SHUNT')",mec_edge,0.39899303311142953,0.42978548737697897,2.6554422742133742e-06,0.023455145395808216,alarm
"('SAO2', 'STROKEVOLUME')",no_edge,0.0026587215517415164,0.002855730944900783,0.10616559485454008,0.002412291728617573,alarm
"('SAO2', 'TPR')",no_edge,0.6420811056145055,0.4088555741337846,0.11629135224152928,0.003683744177005205,alarm
"('SAO2', 'VENTALV')",no_edge,0.3896057508399019,0.29561280633237935,0.011572993564606468,0.4266904390618433,alarm
"('SAO2', 'VENTLUNG')",no_edge,0.124659482704924,0.11838356931027652,4.09923061625402e-10,0.2855887028512957,alarm
"('SAO2', 'VENTMACH')",no_edge,0.0032727480586641766,0.0035253237593806993,2.7059158013680102e-30,0.10748546106570721,alarm
"('SAO2', 'VENTTUBE')",no_edge,0.20560256821201628,0.18131433973405595,6.20228268441457e-28,0.20646852479482808,alarm
"('SHUNT', 'STROKEVOLUME')",no_edge,0.40165175466317127,0.431413866605908,0.40527447263532473,0.000898707450550984,alarm
"('SHUNT', 'TPR')",no_edge,1.0410741387259348,0.6629208693148803,0.09672958908801688,0.00016364752631162216,alarm
"('SHUNT', 'VENTALV')",no_edge,0.7885987839513315,0.5983481996649201,8.479439381234108e-05,0.05093936179114838,alarm
"('SHUNT', 'VENTLUNG')",no_edge,0.5236525158163536,0.4972895166538119,0.017340849296662464,0.002119398094855042,alarm
"('SHUNT', 'VENTMACH')",no_edge,0.39572028505276535,0.42776818496355745,0.4198749903720442,0.000725389628288102,alarm
"('SHUNT', 'VENTTUBE')",no_edge,0.6045956013234461,0.5331735552399985,0.3381440651482868,0.0009667283243580144,alarm
"('STROKEVOLUME', 'TPR')",no_edge,0.6394223840627635,0.40716258999674343,0.14061471224981914,0.0025698505443100816,alarm
"('STROKEVOLUME', 'VENTALV')",no_edge,0.38694702928816027,0.29359550515683874,0.15503189772342263,0.002271446625801976,alarm
"('STROKEVOLUME', 'VENTLUNG')",no_edge,0.12200076115318237,0.11585869963917128,0.031028630530317125,0.004031766627569195,alarm
"('STROKEVOLUME', 'VENTMACH')",no_edge,0.005931469610406026,0.006370987328131025,0.09109167348493913,0.002759956460748613,alarm
"('STROKEVOLUME', 'VENTTUBE')",no_edge,0.20294384666027465,0.17896969809420232,0.18529363518716702,0.004314984269616998,alarm
"('TPR', 'VENTALV')",no_edge,0.25247535477460303,0.16076778342855721,0.4721469537255355,0.0026945137466664673,alarm
"('TPR', 'VENTLUNG')",no_edge,0.5174216229095809,0.3294766235201178,0.32407280283399775,0.0017124845912738426,alarm
"('TPR', 'VENTMACH')",no_edge,0.6453538536731693,0.4109395496235162,0.2813793425282146,0.0028797154867733835,alarm
"('TPR', 'VENTTUBE')",no_edge,0.43647853740248843,0.2779347989627833,0.11465398862209075,0.0006619120008604512,alarm
"('VENTALV', 'VENTLUNG')",pc_solved,0.2649462681349778,0.20102760208705434,8.706091485681621e-55,0.48654574519589805,alarm
"('VENTALV', 'VENTMACH')",no_edge,0.3928784988985664,0.29809599924201935,2.2345610992758966e-26,0.12920714117996168,alarm
"('VENTALV', 'VENTTUBE')",no_edge,0.1840031826278855,0.13961215170324884,8.192145492566952e-29,0.2713314249000273,alarm
"('VENTLUNG', 'VENTMACH')",no_edge,0.1279322307635884,0.12149155266004741,2.984941222241232e-25,0.11966398121348298,alarm
"('VENTLUNG', 'VENTTUBE')",mec_edge,0.0809430855070924,0.07138112248491806,1.1587523267629848e-47,0.2527426871212891,alarm
"('VENTMACH', 'VENTTUBE')",pc_solved,0.2088753162706809,0.18420047174365575,3.813647640667363e-94,0.370552327559066,alarm
